"Start","Stop"
20 Sep 2001 00:00:00.00,27 Sep 2001 00:00:00.00
"Time (UTCG)","Azimuth (deg)","Elevation (deg)","Range (km)"
25 Sep 2001 13:06:44.25,304.737,-42.000,650.072600
25 Sep 2001 13:07:44.00,247.664,-45.957,598.538433
25 Sep 2001 13:08:03.15,232.060,-42.000,650.072603
26 Sep 2001 03:14:21.59,15.949,-42.000,650.072599
26 Sep 2001 03:15:21.00,73.691,-73.333,436.168673
26 Sep 2001 03:16:21.00,164.943,-46.162,596.186245
26 Sep 2001 03:16:31.08,167.432,-42.000,650.072598
26 Sep 2001 13:48:53.00,15.655,-42.000,650.072602
26 Sep 2001 13:49:53.00,77.568,-70.685,443.252601
26 Sep 2001 13:50:53.00,158.796,-44.996,609.925594
26 Sep 2001 13:51:00.56,160.958,-42.000,650.072604

"Time (UTCG)","Azimuth (deg)","Elevation (deg)","Range (km)"
20 Sep 2001 07:02:34.77,19.278,-42.000,629.144969
20 Sep 2001 07:03:34.00,84.875,-72.178,425.562833
20 Sep 2001 07:04:34.00,166.112,-43.813,604.891804
20 Sep 2001 07:04:38.47,167.285,-42.000,629.144969
22 Sep 2001 06:56:06.82,42.545,-42.000,629.144972
22 Sep 2001 06:57:06.00,106.243,-53.540,511.084234
22 Sep 2001 06:57:46.42,143.999,-42.000,629.144970
22 Sep 2001 19:50:59.30,58.164,-42.000,629.144974
22 Sep 2001 19:51:59.00,113.851,-42.352,624.218633
22 Sep 2001 19:52:00.84,115.307,-42.000,629.144974
24 Sep 2001 06:50:07.42,84.778,-42.000,629.144972
24 Sep 2001 06:50:19.66,95.728,-42.264,625.439855
24 Sep 2001 06:50:26.41,101.744,-42.000,629.144969
24 Sep 2001 19:43:55.39,28.172,-42.000,629.144973
24 Sep 2001 19:44:55.00,94.759,-58.913,477.090183
24 Sep 2001 19:45:45.15,145.279,-42.000,629.144970
26 Sep 2001 19:37:06.71,6.149,-42.000,629.144972
26 Sep 2001 19:38:06.00,65.049,-78.474,412.665645
26 Sep 2001 19:39:06.00,166.019,-45.302,586.908027
26 Sep 2001 19:39:13.66,167.284,-42.000,629.144970


"Time (UTCG)","Azimuth (deg)","Elevation (deg)","Range (km)"
20 Sep 2001 09:29:12.26,23.114,-42.000,646.141798
20 Sep 2001 09:30:12.00,87.221,-63.899,464.912951
20 Sep 2001 09:31:12.00,152.533,-42.153,643.924007
20 Sep 2001 09:31:12.43,152.691,-42.000,646.141798
20 Sep 2001 22:09:26.99,65.721,-42.000,646.141796
20 Sep 2001 22:10:05.48,100.581,-44.617,610.915331
20 Sep 2001 22:10:26.21,118.509,-42.000,646.141796
21 Sep 2001 22:51:36.03,331.667,-42.000,646.141796
21 Sep 2001 22:52:36.00,267.132,-59.808,484.620875
21 Sep 2001 22:53:30.22,212.419,-42.000,646.141796
22 Sep 2001 09:22:25.77,9.683,-42.000,646.141796
22 Sep 2001 09:23:25.00,65.010,-75.633,428.500552
22 Sep 2001 09:24:25.00,163.921,-46.518,588.643940
22 Sep 2001 09:24:35.66,166.143,-42.000,646.141796
23 Sep 2001 22:44:49.18,345.316,-42.000,646.141798
23 Sep 2001 22:45:49.00,282.743,-71.294,438.956051
23 Sep 2001 22:46:49.00,200.740,-44.802,608.643130
23 Sep 2001 22:46:56.00,198.801,-42.000,646.141800
24 Sep 2001 09:15:43.16,356.960,-42.000,646.141797
24 Sep 2001 09:16:43.00,348.070,-83.488,417.079012
24 Sep 2001 09:17:43.00,179.120,-47.653,576.492586
24 Sep 2001 09:17:55.70,178.890,-42.000,646.141800
25 Sep 2001 22:38:05.62,358.120,-42.000,646.141800
25 Sep 2001 22:39:05.00,327.928,-81.902,418.660220
25 Sep 2001 22:40:05.00,186.970,-47.705,575.955123
25 Sep 2001 22:40:17.83,186.024,-42.000,646.141797
26 Sep 2001 09:09:04.13,344.268,-42.000,646.141800
26 Sep 2001 09:10:04.00,283.924,-74.131,431.760828
26 Sep 2001 09:11:04.00,193.680,-45.654,598.458813
26 Sep 2001 09:11:12.83,191.609,-42.000,646.141798

"Time (UTCG)","Azimuth (deg)","Elevation (deg)","Range (km)"
21 Sep 2001 12:08:03.63,64.048,-42.000,635.808716
21 Sep 2001 12:09:03.00,118.822,-42.694,626.073984
21 Sep 2001 12:09:06.71,121.749,-42.000,635.808715
22 Sep 2001 00:02:13.22,56.116,-42.000,635.808713
22 Sep 2001 00:03:13.00,112.111,-43.461,615.807974
22 Sep 2001 00:03:20.51,118.087,-42.000,635.808712
23 Sep 2001 23:55:10.73,30.145,-42.000,635.808714
23 Sep 2001 23:56:10.00,94.444,-57.848,488.030967
23 Sep 2001 23:57:00.13,144.073,-42.000,635.808717
24 Sep 2001 12:43:45.67,311.571,-42.000,635.808713
24 Sep 2001 12:44:45.00,252.666,-46.924,575.003781
24 Sep 2001 12:45:07.05,234.116,-42.000,635.808715
25 Sep 2001 23:48:20.98,10.633,-42.000,635.808712
25 Sep 2001 23:49:20.00,71.221,-74.317,424.737717
25 Sep 2001 23:50:20.00,161.820,-45.214,594.089987
25 Sep 2001 23:50:27.70,163.603,-42.000,635.808711
26 Sep 2001 12:36:49.08,334.648,-42.000,635.808714
26 Sep 2001 12:37:49.00,268.038,-61.443,468.880488
26 Sep 2001 12:38:43.74,211.066,-42.000,635.808712

"Time (UTCG)","Azimuth (deg)","Elevation (deg)","Range (km)"
20 Sep 2001 04:24:42.31,311.421,-42.000,642.868804
20 Sep 2001 04:25:42.00,251.377,-49.628,554.368718
20 Sep 2001 04:26:13.89,223.805,-42.000,642.868804
21 Sep 2001 05:07:28.50,58.013,-42.000,642.868803
21 Sep 2001 05:08:28.00,112.911,-43.062,627.964375
21 Sep 2001 05:08:33.66,117.371,-42.000,642.868803
21 Sep 2001 15:35:10.22,9.102,-42.000,642.868805
21 Sep 2001 15:36:10.00,56.242,-80.438,418.404275
21 Sep 2001 15:37:10.00,174.247,-46.841,582.180518
21 Sep 2001 15:37:21.08,175.604,-42.000,642.868803
22 Sep 2001 04:18:31.60,280.079,-42.000,642.868803
22 Sep 2001 04:18:50.08,263.921,-42.571,634.724011
22 Sep 2001 04:19:00.23,255.132,-42.000,642.868808
23 Sep 2001 05:00:29.62,36.134,-42.000,642.868803
23 Sep 2001 05:01:29.00,98.536,-54.194,517.145664
23 Sep 2001 05:02:12.68,139.217,-42.000,642.868805
23 Sep 2001 15:28:33.78,23.920,-42.000,642.868803
23 Sep 2001 15:29:33.00,87.614,-66.963,450.587249
23 Sep 2001 15:30:33.00,159.678,-43.218,625.850435
23 Sep 2001 15:30:36.23,160.759,-42.000,642.868803
25 Sep 2001 04:53:39.79,19.578,-42.000,642.868803
25 Sep 2001 04:54:39.00,83.306,-66.672,451.646475
25 Sep 2001 04:55:39.00,154.746,-43.108,627.334064
25 Sep 2001 04:55:41.95,155.743,-42.000,642.868804
25 Sep 2001 15:22:02.90,40.386,-42.000,642.868807
25 Sep 2001 15:23:02.00,102.515,-54.481,515.100046
25 Sep 2001 15:23:46.53,144.263,-42.000,642.868805
26 Sep 2001 16:05:17.48,283.285,-42.000,642.868804
26 Sep 2001 16:05:33.69,269.143,-42.433,636.662757
26 Sep 2001 16:05:42.52,261.504,-42.000,642.868804

"Time (UTCG)","Azimuth (deg)","Elevation (deg)","Range (km)"
20 Sep 2001 17:43:34.57,331.593,-42.000,623.198268
20 Sep 2001 17:44:34.00,264.510,-58.450,475.267320
20 Sep 2001 17:45:22.61,215.632,-42.000,623.198268
21 Sep 2001 05:21:29.87,327.227,-42.000,623.198267
21 Sep 2001 05:22:29.00,259.972,-60.673,463.626938
21 Sep 2001 05:23:21.14,205.547,-42.000,623.198268
22 Sep 2001 17:36:45.44,356.034,-42.000,623.198269
22 Sep 2001 17:37:45.00,296.698,-80.583,405.980786
22 Sep 2001 17:38:45.00,192.085,-44.919,585.841218
22 Sep 2001 17:38:51.72,191.197,-42.000,623.198270
23 Sep 2001 05:15:15.87,294.146,-42.000,623.198268
23 Sep 2001 05:15:54.59,257.300,-44.905,586.009228
23 Sep 2001 05:16:15.25,238.636,-42.000,623.198269
24 Sep 2001 17:30:07.09,19.081,-42.000,623.198271
24 Sep 2001 17:31:07.00,88.562,-72.836,420.076999
24 Sep 2001 17:32:07.00,167.426,-43.178,607.298632
24 Sep 2001 17:32:09.90,168.153,-42.000,623.198270
26 Sep 2001 17:23:40.75,45.312,-42.000,623.198268
26 Sep 2001 17:24:40.00,108.964,-51.952,518.313257
26 Sep 2001 17:25:15.97,141.922,-42.000,623.198268

"Time (UTCG)","Azimuth (deg)","Elevation (deg)","Range (km)"
20 Sep 2001 05:14:46.30,317.113,-42.000,633.609751
20 Sep 2001 05:15:46.00,255.579,-49.610,546.706298
20 Sep 2001 05:16:16.53,228.871,-42.000,633.609751
21 Sep 2001 16:17:31.81,343.705,-42.000,633.609750
21 Sep 2001 16:18:31.00,281.690,-74.650,422.603124
21 Sep 2001 16:19:31.00,191.863,-44.927,595.444631
21 Sep 2001 16:19:38.01,190.275,-42.000,633.609750
22 Sep 2001 05:07:51.83,339.849,-42.000,633.609753
22 Sep 2001 05:08:51.00,273.971,-65.652,449.189645
22 Sep 2001 05:09:51.00,206.169,-42.009,633.474929
22 Sep 2001 05:09:51.03,206.160,-42.000,633.609753
23 Sep 2001 16:11:00.85,323.280,-42.000,633.609755
23 Sep 2001 16:12:00.00,258.698,-57.333,489.443367
23 Sep 2001 16:12:48.66,210.723,-42.000,633.609752
24 Sep 2001 05:01:06.40,359.162,-42.000,633.609754
24 Sep 2001 05:02:06.00,322.574,-83.159,409.648893
24 Sep 2001 05:03:06.00,187.554,-46.345,579.270830
24 Sep 2001 05:03:15.82,186.869,-42.000,633.609751
25 Sep 2001 16:04:44.03,295.493,-42.000,633.609751
25 Sep 2001 16:05:44.00,239.981,-42.348,628.699268
25 Sep 2001 16:05:45.84,238.535,-42.000,633.609752
26 Sep 2001 04:54:27.77,18.091,-42.000,633.609750
26 Sep 2001 04:55:27.00,81.428,-72.965,426.481128
26 Sep 2001 04:56:27.00,166.411,-44.519,600.365679
26 Sep 2001 04:56:33.14,167.958,-42.000,633.609750

"Time (UTCG)","Azimuth (deg)","Elevation (deg)","Range (km)"
21 Sep 2001 09:09:06.87,358.927,-42.000,623.951382
21 Sep 2001 09:10:06.00,314.257,-82.951,403.870927
21 Sep 2001 09:11:06.00,188.888,-45.543,579.376167
21 Sep 2001 09:11:14.01,188.224,-42.000,623.951381
21 Sep 2001 20:49:36.69,326.547,-42.000,623.951379
21 Sep 2001 20:50:36.00,259.244,-60.096,467.060060
21 Sep 2001 20:51:27.30,206.312,-42.000,623.951379
23 Sep 2001 09:02:29.69,21.800,-42.000,623.951379
23 Sep 2001 09:03:29.00,89.840,-70.141,427.718185
23 Sep 2001 09:04:29.00,164.806,-42.754,613.629003
23 Sep 2001 09:04:30.91,165.356,-42.000,623.951379
23 Sep 2001 20:43:23.10,293.475,-42.000,623.951380

